incident_id,comment_seq,comment_div,comment_by,comment_date,comment
SMPL-002042,20,発信者へ差戻し,DWHUser0799,2025/3/10,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年3月18日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002042,21,クローズ,DWHUser0799,2025/3/19,お世話になっております。期限の2025年3月18日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002044,0,新規登録,通常User0224,2024/10/15,XXXX
SMPL-002044,1,再質問,通常User0225,2024/10/15,XXXX
SMPL-002044,2,発信者へ差戻し,DWHUser0053,2024/10/15,XXXX
SMPL-002044,3,再質問,通常User0225,2024/10/16,XXXX
SMPL-002044,4,発信者へ差戻し,DWHUser0053,2024/10/16,XXXX
SMPL-002044,5,再質問,通常User0225,2024/10/18,XXXX
SMPL-002044,6,クローズ,DWHUser0053,2024/10/18,XXXX
SMPL-002049,0,新規登録,通常User0974,2024/10/21,XXXX
SMPL-002049,1,再質問,通常User0975,2024/10/21,XXXX
SMPL-002049,2,発信者へ差戻し,DWHUser0061,2024/10/22,XXXX
SMPL-002049,3,回答承認,通常User0975,2024/10/24,XXXX
SMPL-002050,0,新規登録,通常User0832,2024/10/22,XXXX
SMPL-002050,1,着手報告回答,通常User0557,2024/10/22,XXXX
SMPL-002050,2,発信者へ差戻し,DWHUser0053,2024/10/22,XXXX
SMPL-002050,3,完了回答,通常User0641,2024/10/22,XXXX
SMPL-002050,4,回答承認,通常User0833,2024/12/20,XXXX
SMPL-002056,0,新規登録,通常User0788,2024/10/23,XXXX
SMPL-002056,1,発信者へ差戻し,DWHUser0053,2024/10/25,XXXX
SMPL-002056,2,再質問,通常User0108,2024/10/25,XXXX
SMPL-002056,3,発信者へ差戻し,DWHUser0053,2024/10/28,XXXX
SMPL-002056,4,再質問,通常User0108,2024/10/28,XXXX
SMPL-002056,5,再質問,通常User0108,2024/10/28,XXXX
SMPL-002056,6,クローズ,DWHUser0053,2024/10/28,XXXX
SMPL-002065,0,新規登録,通常User0269,2024/10/29,XXXX
SMPL-002065,1,発信者へ差戻し,DWHUser0061,2024/10/29,XXXX
SMPL-002065,2,発信者へ差戻し,DWHUser0799,2024/12/17,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2024年12月24日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002065,3,クローズ,DWHUser0799,2024/12/25,お世話になっております。期限の2024年12月24日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002067,0,新規登録,通常User1026,2024/10/30,XXXX
SMPL-002071,0,新規登録,通常User0737,2024/11/1,XXXX
SMPL-002071,1,発信者へ差戻し,DWHUser0061,2024/11/1,XXXX
SMPL-002071,2,再質問,通常User0738,2024/11/8,XXXX
SMPL-002071,3,発信者へ差戻し,DWHUser0061,2024/11/11,XXXX
SMPL-002071,4,回答承認,通常User0738,2024/11/11,XXXX
SMPL-002076,0,新規登録,通常User0788,2024/11/5,XXXX
SMPL-002076,1,着手報告回答,通常User0593,2024/11/5,XXXX
SMPL-002076,2,完了回答,通常User0593,2024/11/5,XXXX
SMPL-002076,3,回答承認,通常User0108,2024/11/5,XXXX
SMPL-002084,0,新規登録,通常User0748,2024/11/7,XXXX
SMPL-002084,1,再質問,通常User0749,2024/11/7,XXXX
SMPL-002084,2,発信者へ差戻し,DWHUser0061,2024/11/7,XXXX
SMPL-002084,3,再質問,通常User0749,2024/11/7,XXXX
SMPL-002084,4,発信者へ差戻し,DWHUser0061,2024/11/7,XXXX
SMPL-002084,5,回答承認,通常User0749,2024/11/11,XXXX
SMPL-002085,0,新規登録,通常User0748,2024/11/8,XXXX
SMPL-002085,1,着手報告回答,通常User0557,2024/11/8,XXXX
SMPL-002097,0,新規登録,通常User0929,2024/11/14,XXXX
SMPL-002097,1,着手報告回答,通常User0641,2024/11/15,XXXX
SMPL-002104,0,新規登録,通常User1037,2024/11/18,XXXX
SMPL-002104,1,再質問,通常User1038,2024/11/18,XXXX
SMPL-002104,2,発信者へ差戻し,DWHUser0061,2024/11/19,XXXX
SMPL-002104,3,再質問,通常User1039,2024/11/19,XXXX
SMPL-002104,4,発信者へ差戻し,DWHUser0061,2024/11/19,XXXX
SMPL-002104,5,再質問,通常User0841,2024/12/23,XXXX
SMPL-002104,6,発信者へ差戻し,DWHUser0061,2024/12/23,XXXX
SMPL-002104,7,発信者へ差戻し,DWHUser0799,2025/2/14,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年2月24日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002104,8,クローズ,DWHUser0799,2025/2/25,お世話になっております。期限の2025年2月24日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002107,0,新規登録,通常User0493,2024/11/19,XXXX
SMPL-002107,1,着手報告回答,通常User0557,2024/11/19,XXXX
SMPL-002107,2,発信者へ差戻し,DWHUser0053,2024/11/21,XXXX
SMPL-002107,3,発信者へ差戻し,DWHUser0799,2025/1/15,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年1月28日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002107,4,クローズ,DWHUser0799,2025/1/29,お世話になっております。期限の2025年1月28日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002109,0,新規登録,通常User0399,2024/11/22,XXXX
SMPL-002109,1,着手報告回答,通常User0557,2024/11/25,XXXX
SMPL-002109,2,発信者へ差戻し,DWHUser0061,2024/11/25,XXXX
SMPL-002109,3,回答承認,通常User0400,2024/11/25,XXXX
SMPL-002114,0,新規登録,通常User0508,2024/11/26,XXXX
SMPL-002114,1,着手報告回答,通常User0557,2024/11/26,XXXX
SMPL-002114,2,発信者へ差戻し,DWHUser0061,2025/1/8,XXXX
SMPL-002114,3,発信者へ差戻し,DWHUser0799,2025/2/14,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年2月24日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002114,4,クローズ,DWHUser0799,2025/2/25,お世話になっております。期限の2025年2月24日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002117,0,新規登録,通常User0296,2024/11/26,XXXX
SMPL-002117,1,着手報告回答,通常User0557,2024/11/26,XXXX
SMPL-002117,2,発信者へ差戻し,通常User0653,2024/11/26,XXXX
SMPL-002117,3,再質問,通常User0924,2024/11/27,XXXX
SMPL-002117,4,発信者へ差戻し,DWHUser0047,2024/11/28,XXXX
SMPL-002117,5,発信者へ差戻し,DWHUser0799,2025/1/15,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年1月28日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002117,6,クローズ,DWHUser0799,2025/1/29,お世話になっております。期限の2025年1月28日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002120,0,新規登録,通常User0557,2024/12/2,XXXX
SMPL-002120,1,発信者へ差戻し,DWHUser0061,2024/12/2,XXXX
SMPL-002120,2,中間回答,DWHUser0061,2024/12/6,XXXX
SMPL-002120,3,発信者へ差戻し,DWHUser0061,2024/12/6,XXXX
SMPL-002120,4,クローズ,DWHUser0061,2024/12/10,XXXX
SMPL-002122,0,新規登録,通常User0557,2024/12/5,XXXX
SMPL-002122,1,クローズ,DWHUser0061,2024/12/10,XXXX
SMPL-002123,0,新規登録,通常User0557,2024/12/6,XXXX
SMPL-002123,1,発信者へ差戻し,DWHUser0053,2024/12/9,XXXX
SMPL-002123,2,発信者へ差戻し,DWHUser0053,2024/12/9,XXXX
SMPL-002123,3,中間回答,DWHUser0061,2024/12/9,XXXX
SMPL-002123,4,中間回答,DWHUser0053,2024/12/9,XXXX
SMPL-002123,5,クローズ,DWHUser0053,2024/12/10,XXXX
SMPL-002129,0,新規登録,通常User0784,2024/12/10,XXXX
SMPL-002129,1,発信者へ差戻し,DWHUser0061,2024/12/10,XXXX
SMPL-002129,2,再質問,通常User0785,2024/12/10,XXXX
SMPL-002129,3,再質問,通常User0785,2024/12/10,XXXX
SMPL-002129,4,再質問,通常User0785,2024/12/10,XXXX
SMPL-002129,5,発信者へ差戻し,DWHUser0061,2024/12/10,XXXX
SMPL-002129,6,発信者へ差戻し,DWHUser0799,2025/1/15,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年1月28日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002129,7,クローズ,DWHUser0799,2025/1/29,お世話になっております。期限の2025年1月28日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002146,0,新規登録,通常User0949,2024/12/20,XXXX
SMPL-002146,1,発信者へ差戻し,DWHUser0061,2024/12/27,XXXX
SMPL-002146,2,再質問,通常User0950,2025/1/6,XXXX
SMPL-002146,3,発信者へ差戻し,DWHUser0061,2025/1/6,XXXX
SMPL-002146,4,再質問,通常User0950,2025/1/6,XXXX
SMPL-002146,5,発信者へ差戻し,DWHUser0061,2025/1/15,XXXX
SMPL-002146,6,再質問,通常User0950,2025/1/15,XXXX
SMPL-002146,7,発信者へ差戻し,DWHUser0006,2025/1/15,XXXX
SMPL-002146,8,発信者へ差戻し,DWHUser0799,2025/2/14,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年2月24日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002146,9,クローズ,DWHUser0799,2025/2/25,お世話になっております。期限の2025年2月24日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002161,0,新規登録,通常User0296,2024/12/27,XXXX
SMPL-002161,1,着手報告回答,通常User0241,2025/1/6,XXXX
SMPL-002167,0,新規登録,通常User0236,2025/1/10,XXXX
SMPL-002167,1,再質問,通常User0237,2025/1/10,XXXX
SMPL-002167,2,再質問,通常User0237,2025/1/10,XXXX
SMPL-002167,3,発信者へ差戻し,DWHUser0061,2025/1/10,XXXX
SMPL-002167,4,回答承認,通常User0237,2025/1/20,XXXX
SMPL-002168,0,新規登録,通常User0851,2024/11/28,XXXX
SMPL-002168,1,着手報告回答,通常User0557,2024/11/29,XXXX
SMPL-002168,2,発信者へ差戻し,通常User0241,2024/11/29,XXXX
SMPL-002168,3,再質問,通常User1052,2024/12/11,XXXX
SMPL-002168,4,再質問,通常User1052,2024/12/25,XXXX
SMPL-002168,5,再質問,通常User1052,2024/12/26,XXXX
SMPL-002168,6,中間回答,通常User0241,2024/12/26,XXXX
SMPL-002168,7,発信者へ差戻し,DWHUser0053,2024/12/26,XXXX
SMPL-002168,8,再質問,通常User1052,2024/12/28,XXXX
SMPL-002168,9,発信者へ差戻し,DWHUser0053,2025/1/20,XXXX
SMPL-002168,10,回答承認,通常User1052,2025/1/28,XXXX
SMPL-002170,0,新規登録,通常User0573,2024/12/26,XXXX
SMPL-002170,1,着手報告回答,通常User0557,2024/12/26,XXXX
SMPL-002170,2,完了回答,通常User0241,2025/1/7,XXXX
SMPL-002170,3,再質問,通常User0574,2025/1/7,XXXX
SMPL-002170,4,中間回答,通常User0241,2025/1/10,XXXX
SMPL-002170,5,発信者へ差戻し,DWHUser0061,2025/1/14,XXXX
SMPL-002170,6,再質問,通常User0574,2025/1/17,XXXX
SMPL-002170,7,発信者へ差戻し,DWHUser0061,2025/1/17,XXXX
SMPL-002170,8,再質問,通常User0574,2025/1/21,XXXX
SMPL-002170,9,発信者へ差戻し,DWHUser0061,2025/1/21,XXXX
SMPL-002170,10,回答承認,通常User0574,2025/1/24,XXXX
SMPL-002175,0,新規登録,通常User0084,2025/1/14,XXXX
SMPL-002175,1,着手報告回答,通常User0557,2025/1/14,XXXX
SMPL-002175,2,発信者へ差戻し,DWHUser0061,2025/1/14,XXXX
SMPL-002175,3,再質問,通常User0085,2025/1/14,XXXX
SMPL-002175,4,発信者へ差戻し,DWHUser0061,2025/1/15,XXXX
SMPL-002175,5,回答承認,通常User0085,2025/1/15,XXXX
SMPL-002182,0,新規登録,通常User0375,2025/1/20,XXXX
SMPL-002182,1,発信者へ差戻し,DWHUser0061,2025/1/21,XXXX
SMPL-002182,2,回答承認,通常User0376,2025/1/21,XXXX
SMPL-002185,0,新規登録,通常User0898,2025/1/23,XXXX
SMPL-002187,0,新規登録,通常User1053,2025/1/24,XXXX
SMPL-002187,1,発信者へ差戻し,DWHUser0061,2025/1/27,XXXX
SMPL-002187,2,発信者へ差戻し,DWHUser0799,2025/3/10,XXXX
SMPL-002187,3,回答承認,通常User1009,2025/3/11,XXXX
SMPL-002190,0,新規登録,通常User0926,2025/1/21,XXXX
SMPL-002190,1,着手報告回答,通常User0557,2025/1/21,XXXX
SMPL-002190,2,資料採取依頼,通常User0241,2025/1/21,XXXX
SMPL-002190,3,再質問,通常User0927,2025/1/22,XXXX
SMPL-002190,4,中間回答,通常User0241,2025/1/24,XXXX
SMPL-002190,5,中間回答,通常User0241,2025/1/27,XXXX
SMPL-002190,6,再質問,通常User0927,2025/1/27,XXXX
SMPL-002190,7,中間回答,DWHUser0061,2025/1/28,XXXX
SMPL-002192,0,新規登録,通常User0996,2025/1/29,XXXX
SMPL-002192,1,発信者へ差戻し,DWHUser0061,2025/1/29,XXXX
SMPL-002192,2,再質問,通常User0997,2025/1/30,XXXX
SMPL-002192,3,再質問,通常User1057,2025/2/3,XXXX
SMPL-002192,4,発信者へ差戻し,DWHUser0061,2025/2/4,XXXX
SMPL-002192,5,回答承認,通常User1050,2025/2/7,XXXX
SMPL-002199,0,新規登録,通常User0642,2025/1/31,XXXX
SMPL-002199,1,再質問,通常User0643,2025/2/20,XXXX
SMPL-002199,2,発信者へ差戻し,DWHUser0061,2025/3/4,XXXX
SMPL-002199,3,発信者へ差戻し,通常User0973,2025/4/8,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年4月20日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002199,4,完了回答,通常User0973,2025/4/24,お世話になっております。期限の2025年4月20日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002201,0,新規登録,通常User0573,2025/2/3,XXXX
SMPL-002201,1,発信者へ差戻し,DWHUser0061,2025/2/4,XXXX
SMPL-002201,2,再質問,通常User0574,2025/2/5,XXXX
SMPL-002201,3,発信者へ差戻し,DWHUser0061,2025/2/5,XXXX
SMPL-002201,4,再質問,通常User0574,2025/2/5,XXXX
SMPL-002201,5,再質問,通常User0574,2025/2/6,XXXX
SMPL-002201,6,発信者へ差戻し,DWHUser0061,2025/2/6,XXXX
SMPL-002201,7,再質問,通常User0574,2025/2/6,XXXX
SMPL-002201,8,再質問,通常User0574,2025/2/6,XXXX
SMPL-002201,9,発信者へ差戻し,DWHUser0061,2025/2/6,XXXX
SMPL-002201,10,再質問,通常User0574,2025/2/12,XXXX
SMPL-002201,11,発信者へ差戻し,DWHUser0061,2025/2/12,XXXX
SMPL-002201,12,再質問,通常User0574,2025/2/26,XXXX
SMPL-002201,13,発信者へ差戻し,DWHUser0061,2025/2/27,XXXX
SMPL-002201,14,再質問,通常User0574,2025/2/28,XXXX
SMPL-002201,15,再質問,通常User0574,2025/3/3,XXXX
SMPL-002201,16,発信者へ差戻し,DWHUser0061,2025/3/3,XXXX
SMPL-002201,17,再質問,通常User0574,2025/3/3,XXXX
SMPL-002201,18,発信者へ差戻し,DWHUser0061,2025/3/3,XXXX
SMPL-002201,19,回答承認,通常User0574,2025/3/3,XXXX
SMPL-002204,0,新規登録,通常User0296,2025/2/5,XXXX
SMPL-002204,1,着手報告回答,通常User0557,2025/2/6,XXXX
SMPL-002204,2,発信者へ差戻し,DWHUser0047,2025/2/6,XXXX
SMPL-002204,3,発信者へ差戻し,DWHUser0799,2025/3/10,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年3月18日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002204,4,クローズ,DWHUser0799,2025/3/19,お世話になっております。期限の2025年3月18日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002213,0,新規登録,通常User0752,2025/2/12,XXXX
SMPL-002213,1,着手報告回答,通常User0557,2025/2/12,XXXX
SMPL-002213,2,発信者へ差戻し,DWHUser0061,2025/2/12,XXXX
SMPL-002213,3,再質問,通常User0674,2025/2/15,XXXX
SMPL-002213,4,発信者へ差戻し,DWHUser0061,2025/2/17,XXXX
SMPL-002213,5,回答承認,通常User0674,2025/2/17,XXXX
SMPL-002225,0,新規登録,通常User0762,2025/2/18,XXXX
SMPL-002226,0,新規登録,通常User1062,2025/2/18,XXXX
SMPL-002226,1,発信者へ差戻し,DWHUser0061,2025/2/19,XXXX
SMPL-002226,2,再質問,通常User1063,2025/2/20,XXXX
SMPL-002226,3,発信者へ差戻し,DWHUser0061,2025/2/28,XXXX
SMPL-002226,4,回答承認,通常User1063,2025/3/5,XXXX
SMPL-002231,0,新規登録,通常User0685,2025/2/20,XXXX
SMPL-002231,1,発信者へ差戻し,DWHUser0061,2025/2/25,XXXX
SMPL-002231,2,発信者へ差戻し,通常User0973,2025/4/8,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年4月20日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002231,3,完了回答,通常User0973,2025/4/24,お世話になっております。期限の2025年4月20日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002234,0,新規登録,通常User0247,2025/2/25,XXXX
SMPL-002234,1,着手報告回答,通常User0557,2025/2/25,XXXX
SMPL-002234,2,再質問,通常User0532,2025/2/25,XXXX
SMPL-002234,3,再質問,通常User0532,2025/2/25,XXXX
SMPL-002234,4,資料採取依頼,通常User0241,2025/2/25,XXXX
SMPL-002234,5,再質問,通常User0532,2025/2/25,XXXX
SMPL-002234,6,再質問,通常User0532,2025/2/25,XXXX
SMPL-002234,7,発信者へ差戻し,DWHUser0061,2025/2/25,XXXX
SMPL-002234,8,再質問,通常User0532,2025/2/26,XXXX
SMPL-002234,9,再質問,通常User0532,2025/2/26,XXXX
SMPL-002234,10,再質問,通常User0532,2025/2/26,XXXX
SMPL-002234,11,発信者へ差戻し,DWHUser0061,2025/2/26,XXXX
SMPL-002234,12,再質問,通常User0532,2025/2/26,XXXX
SMPL-002234,13,発信者へ差戻し,DWHUser0061,2025/2/27,XXXX
SMPL-002234,14,発信者へ差戻し,通常User0973,2025/4/8,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年4月20日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002234,15,完了回答,通常User0973,2025/4/24,お世話になっております。期限の2025年4月20日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002244,0,新規登録,通常User0996,2025/2/27,XXXX
SMPL-002244,1,発信者へ差戻し,DWHUser0061,2025/2/28,XXXX
SMPL-002244,2,再質問,通常User0997,2025/3/17,XXXX
SMPL-002244,3,発信者へ差戻し,DWHUser0061,2025/3/24,XXXX
SMPL-002244,4,回答承認,通常User1050,2025/4/15,XXXX
SMPL-002247,0,新規登録,通常User1076,2025/2/28,XXXX
SMPL-002247,1,着手報告回答,通常User0557,2025/2/28,XXXX
SMPL-002247,2,発信者へ差戻し,DWHUser0061,2025/3/3,XXXX
SMPL-002247,3,再質問,通常User1077,2025/3/4,XXXX
SMPL-002247,4,発信者へ差戻し,通常User0641,2025/3/4,XXXX
SMPL-002247,5,再質問,通常User0769,2025/3/12,XXXX
SMPL-002247,6,再質問,通常User0769,2025/3/19,XXXX
SMPL-002247,7,中間回答,DWHUser0061,2025/3/19,XXXX
SMPL-002247,8,再質問,通常User0769,2025/3/21,XXXX
SMPL-002247,9,発信者へ差戻し,DWHUser0061,2025/3/21,XXXX
SMPL-002247,10,再質問,通常User0769,2025/3/21,XXXX
SMPL-002247,11,発信者へ差戻し,DWHUser0061,2025/3/24,XXXX
SMPL-002247,12,再質問,通常User0769,2025/3/24,XXXX
SMPL-002247,13,再質問,通常User0769,2025/4/8,XXXX
SMPL-002247,14,中間回答,DWHUser0061,2025/4/17,XXXX
SMPL-002251,0,新規登録,通常User0296,2025/3/3,XXXX
SMPL-002251,1,着手報告回答,通常User0557,2025/3/4,XXXX
SMPL-002251,2,発信者へ差戻し,DWHUser0061,2025/3/5,XXXX
SMPL-002251,3,再質問,通常User0924,2025/3/5,XXXX
SMPL-002251,4,発信者へ差戻し,DWHUser0061,2025/3/5,XXXX
SMPL-002251,5,再質問,通常User0751,2025/3/6,XXXX
SMPL-002251,6,発信者へ差戻し,DWHUser0061,2025/3/7,XXXX
SMPL-002251,7,発信者へ差戻し,通常User0973,2025/4/8,※回答カテゴリ：発信者に差戻し　かつ　更新日：1か月以上　のQAへ連絡。　継続の場合、期限内にコメントをお願いいたします。お世話になっております。その後の状況は如何でしょうか。2025年4月20日までにご連絡がない場合、本QAをクローズさせていただきます。以上、よろしくお願い致します。
SMPL-002251,8,完了回答,通常User0973,2025/4/24,お世話になっております。期限の2025年4月20日を過ぎましたが、ご連絡がありませんでしたので誠に勝手ながら本件はクローズさせていただきます。問題が解決していない場合には、お手数ですが新規QA登録をお願い致します。
SMPL-002255,0,新規登録,通常User0354,2025/3/6,XXXX
SMPL-002255,1,発信者へ差戻し,DWHUser0061,2025/3/6,XXXX
SMPL-002255,2,再質問,通常User0355,2025/3/11,XXXX
SMPL-002255,3,発信者へ差戻し,DWHUser0061,2025/3/11,XXXX
SMPL-002255,4,再質問,通常User0355,2025/3/25,XXXX
SMPL-002255,5,再質問,通常User0059,2025/3/26,XXXX
SMPL-002255,6,発信者へ差戻し,DWHUser0061,2025/3/28,XXXX
SMPL-002255,7,回答承認,通常User0059,2025/4/2,XXXX
SMPL-002257,0,新規登録,通常User0573,2025/3/6,XXXX
SMPL-002257,1,発信者へ差戻し,DWHUser0061,2025/3/7,XXXX
SMPL-002257,2,再質問,通常User0574,2025/3/7,XXXX
SMPL-002257,3,発信者へ差戻し,DWHUser0061,2025/3/7,XXXX
SMPL-002257,4,再質問,通常User0574,2025/3/7,XXXX
SMPL-002257,5,発信者へ差戻し,DWHUser0061,2025/3/7,XXXX
SMPL-002257,6,再質問,通常User0574,2025/3/7,XXXX
SMPL-002257,7,発信者へ差戻し,DWHUser0061,2025/3/11,XXXX
SMPL-002257,8,再質問,通常User0574,2025/3/11,XXXX
SMPL-002257,9,再質問,通常User0574,2025/3/11,XXXX
SMPL-002257,10,発信者へ差戻し,DWHUser0061,2025/3/11,XXXX
SMPL-002257,11,再質問,通常User0574,2025/3/11,XXXX
SMPL-002257,12,発信者へ差戻し,DWHUser0061,2025/3/11,XXXX
SMPL-002257,13,再質問,通常User0574,2025/3/11,XXXX
SMPL-002257,14,再質問,通常User0574,2025/3/11,XXXX
SMPL-002257,15,再質問,通常User0574,2025/3/11,XXXX
SMPL-002257,16,発信者へ差戻し,DWHUser0061,2025/3/11,XXXX
SMPL-002257,17,再質問,通常User0574,2025/3/12,XXXX
SMPL-002257,18,発信者へ差戻し,DWHUser0061,2025/3/12,XXXX
SMPL-002257,19,再質問,通常User0574,2025/3/17,XXXX
SMPL-002257,20,再質問,通常User0574,2025/3/17,XXXX
SMPL-002257,21,発信者へ差戻し,DWHUser0061,2025/3/17,XXXX
SMPL-002257,22,再質問,通常User0574,2025/3/17,XXXX
SMPL-002257,23,発信者へ差戻し,DWHUser0061,2025/3/17,XXXX
SMPL-002257,24,再質問,通常User0574,2025/3/17,XXXX
SMPL-002257,25,再質問,通常User0574,2025/3/19,XXXX
SMPL-002257,26,再質問,通常User0574,2025/3/24,XXXX
SMPL-002257,27,発信者へ差戻し,DWHUser0061,2025/3/24,XXXX
SMPL-002257,28,再質問,通常User0574,2025/3/26,XXXX
SMPL-002257,29,発信者へ差戻し,DWHUser0061,2025/4/3,XXXX
SMPL-002257,30,再質問,通常User0574,2025/4/4,XXXX
SMPL-002257,31,再質問,通常User0574,2025/4/17,XXXX
SMPL-002257,32,中間回答,DWHUser0061,2025/4/17,XXXX
SMPL-002257,33,発信者へ差戻し,DWHUser0061,2025/4/25,XXXX
SMPL-002268,0,新規登録,通常User0748,2025/3/12,XXXX
SMPL-002268,1,発信者へ差戻し,DWHUser0053,2025/3/12,XXXX
SMPL-002268,2,再質問,通常User0749,2025/3/12,XXXX
SMPL-002268,3,発信者へ差戻し,DWHUser0053,2025/3/12,XXXX
SMPL-002268,4,再質問,通常User0749,2025/3/12,XXXX
SMPL-002268,5,発信者へ差戻し,DWHUser0053,2025/3/12,XXXX
SMPL-002268,6,再質問,通常User0749,2025/3/12,XXXX
SMPL-002268,7,発信者へ差戻し,DWHUser0053,2025/3/13,XXXX
SMPL-002268,8,再質問,通常User0749,2025/3/13,XXXX
SMPL-002268,9,発信者へ差戻し,DWHUser0053,2025/3/13,XXXX
SMPL-002268,10,再質問,通常User0749,2025/3/13,XXXX
SMPL-002268,11,発信者へ差戻し,DWHUser0053,2025/3/14,XXXX
SMPL-002268,12,再質問,通常User0749,2025/3/14,XXXX
SMPL-002268,13,発信者へ差戻し,DWHUser0053,2025/3/17,XXXX
SMPL-002268,14,再質問,通常User0749,2025/3/18,XXXX
SMPL-002268,15,発信者へ差戻し,DWHUser0053,2025/3/24,XXXX
SMPL-002268,16,再質問,通常User0749,2025/3/25,XXXX
